# gapseq version: 2.1.0 53f3b612
# Transporter sequence DB md5sum: b99a77e (2026-06-08)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P22731|3.A.1.4.1	21.333	2.76e-09	53.1	86	BJKHBEAE_02956 Oligopeptide transport ATP-binding protein OppD	30	248	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P22731|3.A.1.4.1	21.333	2.76e-09	53.1	86	BJKHBEAE_02956 Oligopeptide transport ATP-binding protein OppD	30	248	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P22731|3.A.1.4.1	21.333	2.76e-09	53.1	86	BJKHBEAE_02956 Oligopeptide transport ATP-binding protein OppD	30	248	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P22731|3.A.1.4.1	21.333	2.76e-09	53.1	86	BJKHBEAE_02956 Oligopeptide transport ATP-binding protein OppD	30	248	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P22731|3.A.1.4.1	21.333	2.76e-09	53.1	86	BJKHBEAE_02956 Oligopeptide transport ATP-binding protein OppD	30	248	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.661	1.17e-08	52	90	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	319	511	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.661	1.17e-08	52	90	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	319	511	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.661	1.17e-08	52	90	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	319	511	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.661	1.17e-08	52	90	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	319	511	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.661	1.17e-08	52	90	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	319	511	transporter
gnl|TC-DB|P0AEX7|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P0AEX7|3.A.1.4.1	25.402	2.45e-08	51.6	94	BJKHBEAE_03908 hypothetical protein	116	414	transporter
gnl|TC-DB|P0AEX7|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P0AEX7|3.A.1.4.1	25.402	2.45e-08	51.6	94	BJKHBEAE_03908 hypothetical protein	116	414	transporter
gnl|TC-DB|P0AEX7|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P0AEX7|3.A.1.4.1	25.402	2.45e-08	51.6	94	BJKHBEAE_03908 hypothetical protein	116	414	transporter
gnl|TC-DB|P0AEX7|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P0AEX7|3.A.1.4.1	25.402	2.45e-08	51.6	94	BJKHBEAE_03908 hypothetical protein	116	414	transporter
gnl|TC-DB|P0AEX7|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P0AEX7|3.A.1.4.1	25.402	2.45e-08	51.6	94	BJKHBEAE_03908 hypothetical protein	116	414	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P22731|3.A.1.4.1	26.943	6.7e-08	49.7	81	BJKHBEAE_01096 ABC transporter ATP-binding/permease protein YojI	342	527	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P22731|3.A.1.4.1	26.943	6.7e-08	49.7	81	BJKHBEAE_01096 ABC transporter ATP-binding/permease protein YojI	342	527	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P22731|3.A.1.4.1	26.943	6.7e-08	49.7	81	BJKHBEAE_01096 ABC transporter ATP-binding/permease protein YojI	342	527	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P22731|3.A.1.4.1	26.943	6.7e-08	49.7	81	BJKHBEAE_01096 ABC transporter ATP-binding/permease protein YojI	342	527	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P22731|3.A.1.4.1	26.943	6.7e-08	49.7	81	BJKHBEAE_01096 ABC transporter ATP-binding/permease protein YojI	342	527	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P22731|3.A.1.4.1	26.07	3.91e-08	49.3	97	BJKHBEAE_00307 putative ATP-dependent transporter SufC	1	241	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P22731|3.A.1.4.1	26.07	3.91e-08	49.3	97	BJKHBEAE_00307 putative ATP-dependent transporter SufC	1	241	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P22731|3.A.1.4.1	26.07	3.91e-08	49.3	97	BJKHBEAE_00307 putative ATP-dependent transporter SufC	1	241	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P22731|3.A.1.4.1	26.07	3.91e-08	49.3	97	BJKHBEAE_00307 putative ATP-dependent transporter SufC	1	241	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P22731|3.A.1.4.1	26.07	3.91e-08	49.3	97	BJKHBEAE_00307 putative ATP-dependent transporter SufC	1	241	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P22731|3.A.1.4.1	26.291	6.46e-07	46.6	86	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	323	520	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P22731|3.A.1.4.1	26.291	6.46e-07	46.6	86	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	323	520	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P22731|3.A.1.4.1	26.291	6.46e-07	46.6	86	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	323	520	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P22731|3.A.1.4.1	26.291	6.46e-07	46.6	86	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	323	520	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P22731|3.A.1.4.1	26.291	6.46e-07	46.6	86	BJKHBEAE_02299 Energy-dependent translational throttle protein EttA	323	520	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.013	2.2e-06	44.7	88	BJKHBEAE_03885 Nickel import ATP-binding protein NikD	19	232	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.013	2.2e-06	44.7	88	BJKHBEAE_03885 Nickel import ATP-binding protein NikD	19	232	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.013	2.2e-06	44.7	88	BJKHBEAE_03885 Nickel import ATP-binding protein NikD	19	232	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.013	2.2e-06	44.7	88	BJKHBEAE_03885 Nickel import ATP-binding protein NikD	19	232	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P0A9S7|3.A.1.4.1	23.013	2.2e-06	44.7	88	BJKHBEAE_03885 Nickel import ATP-binding protein NikD	19	232	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P22731|3.A.1.4.1	26.316	1.8e-05	41.2	77	BJKHBEAE_01107 Cytochrome c biogenesis ATP-binding export protein CcmA	20	191	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P22731|3.A.1.4.1	26.316	1.8e-05	41.2	77	BJKHBEAE_01107 Cytochrome c biogenesis ATP-binding export protein CcmA	20	191	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P22731|3.A.1.4.1	26.316	1.8e-05	41.2	77	BJKHBEAE_01107 Cytochrome c biogenesis ATP-binding export protein CcmA	20	191	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P22731|3.A.1.4.1	26.316	1.8e-05	41.2	77	BJKHBEAE_01107 Cytochrome c biogenesis ATP-binding export protein CcmA	20	191	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P22731|3.A.1.4.1	26.316	1.8e-05	41.2	77	BJKHBEAE_01107 Cytochrome c biogenesis ATP-binding export protein CcmA	20	191	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P0A9S7|3.A.1.4.1	25.778	6.9e-05	40.4	84	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	565	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P0A9S7|3.A.1.4.1	25.778	6.9e-05	40.4	84	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	565	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P0A9S7|3.A.1.4.1	25.778	6.9e-05	40.4	84	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	565	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P0A9S7|3.A.1.4.1	25.778	6.9e-05	40.4	84	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	565	transporter
gnl|TC-DB|P0A9S7|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P0A9S7|3.A.1.4.1	25.778	6.9e-05	40.4	84	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	565	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	phenylalanine	L-Phenylalanine	EX_cpd00066_e0	rxn18584	gnl|TC-DB|P22731|3.A.1.4.1	23.116	0.004	35	81	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	562	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	tyrosine	L-Tyrosine	EX_cpd00069_e0	rxn18579,rxn34130,rxn34131	gnl|TC-DB|P22731|3.A.1.4.1	23.116	0.004	35	81	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	562	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P22731|3.A.1.4.1	23.116	0.004	35	81	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	562	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P22731|3.A.1.4.1	23.116	0.004	35	81	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	562	transporter
gnl|TC-DB|P22731|3.A.1.4.1	3.A.1.4.1	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P22731|3.A.1.4.1	23.116	0.004	35	81	BJKHBEAE_00516 Glutathione/L-cysteine transport system ATP-binding/permease protein CydD	369	562	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH7|3.A.1.4.10	56.838	6.8e-93	270	99	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH7|3.A.1.4.10	56.838	6.8e-93	270	99	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH7|3.A.1.4.10	56.838	6.8e-93	270	99	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH7|3.A.1.4.10	56.838	6.8e-93	270	99	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH7|3.A.1.4.10	56.838	6.8e-93	270	99	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH7|3.A.1.4.10	56.838	6.8e-93	270	99	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	1.79e-82	244	98	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	1.79e-82	244	98	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	1.79e-82	244	98	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	1.79e-82	244	98	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	1.79e-82	244	98	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	1.79e-82	244	98	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQI0|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQI0|3.A.1.4.10	39.344	1.01e-65	205	99	BJKHBEAE_03907 High-affinity branched-chain amino acid transport system permease protein LivH	9	308	transporter
gnl|TC-DB|Q8DQI0|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQI0|3.A.1.4.10	39.344	1.01e-65	205	99	BJKHBEAE_03907 High-affinity branched-chain amino acid transport system permease protein LivH	9	308	transporter
gnl|TC-DB|Q8DQI0|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQI0|3.A.1.4.10	39.344	1.01e-65	205	99	BJKHBEAE_03907 High-affinity branched-chain amino acid transport system permease protein LivH	9	308	transporter
gnl|TC-DB|Q8DQI0|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQI0|3.A.1.4.10	39.344	1.01e-65	205	99	BJKHBEAE_03907 High-affinity branched-chain amino acid transport system permease protein LivH	9	308	transporter
gnl|TC-DB|Q8DQI0|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQI0|3.A.1.4.10	39.344	1.01e-65	205	99	BJKHBEAE_03907 High-affinity branched-chain amino acid transport system permease protein LivH	9	308	transporter
gnl|TC-DB|Q8DQI0|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQI0|3.A.1.4.10	39.344	1.01e-65	205	99	BJKHBEAE_03907 High-affinity branched-chain amino acid transport system permease protein LivH	9	308	transporter
gnl|TC-DB|Q8DQH9|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH9|3.A.1.4.10	37.241	4.16e-47	161	80	BJKHBEAE_03908 hypothetical protein	120	406	transporter
gnl|TC-DB|Q8DQH9|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH9|3.A.1.4.10	37.241	4.16e-47	161	80	BJKHBEAE_03908 hypothetical protein	120	406	transporter
gnl|TC-DB|Q8DQH9|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH9|3.A.1.4.10	37.241	4.16e-47	161	80	BJKHBEAE_03908 hypothetical protein	120	406	transporter
gnl|TC-DB|Q8DQH9|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH9|3.A.1.4.10	37.241	4.16e-47	161	80	BJKHBEAE_03908 hypothetical protein	120	406	transporter
gnl|TC-DB|Q8DQH9|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH9|3.A.1.4.10	37.241	4.16e-47	161	80	BJKHBEAE_03908 hypothetical protein	120	406	transporter
gnl|TC-DB|Q8DQH9|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH9|3.A.1.4.10	37.241	4.16e-47	161	80	BJKHBEAE_03908 hypothetical protein	120	406	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	33.865	4.3e-43	143	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	33.865	4.3e-43	143	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	33.865	4.3e-43	143	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	33.865	4.3e-43	143	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	33.865	4.3e-43	143	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	33.865	4.3e-43	143	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH7|3.A.1.4.10	33.473	3.22e-40	135	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH7|3.A.1.4.10	34	6.87e-40	135	99	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH7|3.A.1.4.10	33.473	3.22e-40	135	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH7|3.A.1.4.10	34	6.87e-40	135	99	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH7|3.A.1.4.10	33.473	3.22e-40	135	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH7|3.A.1.4.10	34	6.87e-40	135	99	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH7|3.A.1.4.10	33.473	3.22e-40	135	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH7|3.A.1.4.10	34	6.87e-40	135	99	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
