# gapseq version: 2.1.0 53f3b612
# Sequence DB version: 1.5 (Bacteria, 2026-05-29)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=33.25;gram=neg
pathway	rxn	name	ec	keyrea	is_complex	subunit_count	subunits	complex	file	dbhit	spont	type	src	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	exception	status	subunits_found	subunit_undefined_found	complex.status	pathway.status
PWY-8279	RXN-9538	trans tetradec-2-enoyl-[acyl-carrier-protein] reductase	1.3.1.104/1.3.1.10/1.3.1.39	FALSE	FALSE		NA		rev/1.3.1.104.fasta	rxn05351 rxn05352 rxn05353 rxn05354 rxn05355 rxn05356 rxn05357 rxn05995 rxn08387 rxn08391 rxn08393 rxn08395 rxn08397 rxn08399 rxn19653 rxn21011 rxn21015 rxn21859 rxn21863 rxn25638 rxn25643 rxn25646 rxn26008 rxn26537 rxn26540 rxn26541 rxn26557 rxn26577 rxn26584 rxn26585 rxn26589 rxn26595 rxn26604 rxn26606 rxn26617 rxn26628 rxn26629 rxn26640 rxn26645 rxn26662 rxn26664 rxn26672 rxn26684 rxn26692 rxn26693 rxn26705 rxn26721 rxn26724 rxn31887 rxn38093	FALSE	EC	rev	UniRef90_P71079	23.558	2.24e-10	56.2	82	BJKHBEAE_03378 NADP-dependent 3-hydroxy acid dehydrogenase YdfG	4	206	0	bad_blast				full
PWY-8279	RXN-9538	trans tetradec-2-enoyl-[acyl-carrier-protein] reductase	1.3.1.104/1.3.1.10/1.3.1.39	FALSE	FALSE		NA		rev/1.3.1.104.fasta	rxn05351 rxn05352 rxn05353 rxn05354 rxn05355 rxn05356 rxn05357 rxn05995 rxn08387 rxn08391 rxn08393 rxn08395 rxn08397 rxn08399 rxn19653 rxn21011 rxn21015 rxn21859 rxn21863 rxn25638 rxn25643 rxn25646 rxn26008 rxn26537 rxn26540 rxn26541 rxn26557 rxn26577 rxn26584 rxn26585 rxn26589 rxn26595 rxn26604 rxn26606 rxn26617 rxn26628 rxn26629 rxn26640 rxn26645 rxn26662 rxn26664 rxn26672 rxn26684 rxn26692 rxn26693 rxn26705 rxn26721 rxn26724 rxn31887 rxn38093	FALSE	EC	rev	UniRef90_P71079	21.138	1.19e-05	42.4	96	BJKHBEAE_00387 Dihydromonapterin reductase	10	239	0	bad_blast				full
PWY-8279	RXN-9539	3-oxo-palmitoyl-[acyl-carrier protein] synthase	2.3.1.179/2.3.1.41	FALSE	FALSE		NA		rev/2.3.1.179.fasta	rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05350 rxn06238 rxn07576 rxn07997 rxn07998 rxn08000 rxn08001 rxn08002 rxn13666 rxn13667 rxn13668 rxn13669 rxn13671 rxn13672 rxn13673 rxn13674 rxn13676 rxn13677 rxn17469 rxn17770 rxn21008 rxn21012 rxn21860 rxn25647 rxn25716 rxn25737 rxn25738 rxn25739 rxn25740 rxn25741 rxn25742 rxn26532 rxn26534 rxn26551 rxn26556 rxn26559 rxn26578 rxn26587 rxn26591 rxn26593 rxn26599 rxn26619 rxn26622 rxn26625 rxn26627 rxn26641 rxn26654 rxn26660 rxn26678 rxn26681 rxn26682 rxn26690 rxn26698 rxn26704 rxn26706 rxn26712 rxn26717 rxn26722 rxn27506 rxn27545 rxn27546 rxn27984 rxn31225 rxn37966 rxn38289 rxn38294 rxn38335 rxn38493 rxn38500 rxn38506 rxn38544 rxn38557 rxn38559 rxn38584 rxn38585 rxn38593 rxn38606 rxn38607 rxn38629 rxn38655	FALSE	EC	rev	UniRef90_P0AAI5	100	0	845	100	BJKHBEAE_01368 3-oxoacyl-[acyl-carrier-protein] synthase 2	1	413	0	good_blast				full
PWY-8279	RXN-9539	3-oxo-palmitoyl-[acyl-carrier protein] synthase	2.3.1.179/2.3.1.41	FALSE	FALSE		NA		rev/2.3.1.41.fasta	rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05350 rxn06238 rxn07576 rxn07997 rxn07998 rxn08000 rxn08001 rxn08002 rxn13666 rxn13667 rxn13668 rxn13669 rxn13671 rxn13672 rxn13673 rxn13674 rxn13676 rxn13677 rxn17469 rxn17770 rxn21008 rxn21012 rxn21860 rxn25647 rxn25716 rxn25737 rxn25738 rxn25739 rxn25740 rxn25741 rxn25742 rxn26532 rxn26534 rxn26551 rxn26556 rxn26559 rxn26578 rxn26587 rxn26591 rxn26593 rxn26599 rxn26619 rxn26622 rxn26625 rxn26627 rxn26641 rxn26654 rxn26660 rxn26678 rxn26681 rxn26682 rxn26690 rxn26698 rxn26704 rxn26706 rxn26712 rxn26717 rxn26722 rxn27506 rxn27545 rxn27546 rxn27984 rxn31225 rxn37966 rxn38289 rxn38294 rxn38335 rxn38493 rxn38500 rxn38506 rxn38544 rxn38557 rxn38559 rxn38584 rxn38585 rxn38593 rxn38606 rxn38607 rxn38629 rxn38655	FALSE	EC	rev	UniRef90_P0A953	100	0	834	100	BJKHBEAE_00981 3-oxoacyl-[acyl-carrier-protein] synthase 1	1	406	0	good_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P0AEK2	100	1.14e-177	484	100	BJKHBEAE_01366 3-oxoacyl-[acyl-carrier-protein] reductase FabG	1	244	0	good_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_Q9X248	42.629	1.13e-61	191	98	BJKHBEAE_01281 Oxidoreductase UcpA	3	252	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P51831	37.247	2.14e-57	180	99	BJKHBEAE_00893 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	8	251	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P55336	38.618	7.11e-54	171	99	BJKHBEAE_02773 5-keto-D-gluconate 5-reductase	5	250	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P51831	37.449	8.49e-53	168	98	BJKHBEAE_02612 putative oxidoreductase YohF	3	245	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_Q5HGK2	38.683	9.76e-49	158	96	BJKHBEAE_02364 putative oxidoreductase YgfF	4	246	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P51831	33.468	4.55e-47	154	99	BJKHBEAE_00825 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	16	260	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_Q9X248	35.573	4.79e-42	140	99	BJKHBEAE_03184 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	1	243	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_O67610	32.653	2.33e-40	137	98	BJKHBEAE_00373 7alpha-hydroxysteroid dehydrogenase	7	249	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P73574	34.749	1.17e-37	130	98	BJKHBEAE_00755 Sorbitol-6-phosphate 2-dehydrogenase	3	259	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P9WGT3	35.169	3.47e-36	125	94	BJKHBEAE_02789 Cyclic-di-GMP-binding biofilm dispersal mediator protein	4	236	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_Q9X248	31.418	2.52e-31	114	98	BJKHBEAE_03499 putative oxidoreductase YghA	46	290	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P0AEK2	34.184	1.19e-27	103	79	BJKHBEAE_03378 NADP-dependent 3-hydroxy acid dehydrogenase YdfG	2	197	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P38004	28.862	8.97e-24	93.2	98	BJKHBEAE_02932 putative oxidoreductase YciK	9	245	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_Q8K9J5	29.442	9.9e-23	90.5	80	BJKHBEAE_02558 NADPH-dependent 3-dehydrocapnine reductase	2	194	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_P73574	25	2.93e-12	62	81	BJKHBEAE_01163 3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase	41	258	0	bad_blast				full
PWY-8279	RXN-9540	3-oxo-palmitoyl-[acyl-carrier protein] reductase	1.1.1.100	FALSE	FALSE		NA		rev/1.1.1.100.fasta	rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05360 rxn05364 rxn05368 rxn05372 rxn05376 rxn05380 rxn05385 rxn05389 rxn05393 rxn05397 rxn05401 rxn05405 rxn05410 rxn05414 rxn05418 rxn05422 rxn05426 rxn05430 rxn05461 rxn06237 rxn07577 rxn07987 rxn07989 rxn07991 rxn07992 rxn07993 rxn07994 rxn21009 rxn21013 rxn21857 rxn21861 rxn23280 rxn23297 rxn23310 rxn25637 rxn25641 rxn25649 rxn25657 rxn25661 rxn25718 rxn26006 rxn26535 rxn26536 rxn26552 rxn26570 rxn26571 rxn26580 rxn26581 rxn26588 rxn26594 rxn26596 rxn26600 rxn26601 rxn26607 rxn26632 rxn26635 rxn26643 rxn26647 rxn26648 rxn26668 rxn26685 rxn26686 rxn26687 rxn26695 rxn26696 rxn26707 rxn26711 rxn26723 rxn28224 rxn37627 rxn37628 rxn37724 rxn37725 rxn38495	FALSE	EC	rev	UniRef90_O67610	27.132	5.96e-12	60.8	98	BJKHBEAE_02911 Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	4	251	0	bad_blast				full
